No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
9522,bmg2023oyqq,2023-08-01T17:10:30.265937Z,-7.383873463,121.9793091,3.532498918,MLv,35,33,71.88238907,Flores Sea,BMKG
9523,bmg2023oypw,2023-08-01T16:47:13.600509Z,-2.498734474,120.9028091,1.389936321,MLv,11,7,156.7443619,"Sulawesi, Indonesia",BMKG
9524,bmg2023oyhh,2023-08-01T12:27:08.991749Z,-0.0579938665,123.2484589,2.919990429,MLv,147,25,109.0843887,"Minahassa Peninsula, Sulawesi",BMKG
9525,bmg2023oxxt,2023-08-01T07:37:11.997777Z,-0.2084317356,123.7326736,3.552587267,MLv,123,36,59.44380188,"Minahassa Peninsula, Sulawesi",BMKG
9526,bmg2023oxmy,2023-08-01T02:09:59.93972Z,-1.340393901,120.4639435,2.656604835,MLv,10,22,87.97877884,"Sulawesi, Indonesia",BMKG
9527,bmg2023rbxf,2023-08-31T22:57:56.96839Z,-0.1009238511,123.6696014,4.124624713,MLv,101,26,92.0790329,"Minahassa Peninsula, Sulawesi",BMKG
9528,bmg2023raml,2023-08-31T04:23:11.486438Z,1.935784698,121.3076935,4.078297832,MLv,10,23,172.1112747,"Minahassa Peninsula, Sulawesi",BMKG
9529,bmg2023qztd,2023-08-30T18:39:02.236073Z,-0.04479318112,123.1753845,2.879757153,M,144,21,71.8168869,"Minahassa Peninsula, Sulawesi",BMKG
9530,bmg2023teot,2023-09-30T21:11:11.261015Z,1.051973581,121.7027664,2.542567845,MLv,25,12,163.8582535,"Minahassa Peninsula, Sulawesi",BMKG
9531,bmg2023tegj,2023-09-30T16:56:52.205111Z,-0.06102341413,123.43116,2.679643611,MLv,91,18,122.6318588,"Minahassa Peninsula, Sulawesi",BMKG
9532,bmg2023tede,2023-09-30T15:19:40.081624Z,-0.8550727367,122.0741425,3.269487373,MLv,7,33,75.13868713,"Minahassa Peninsula, Sulawesi",BMKG
9533,bmg2023tdkc,2023-09-30T05:41:11.782859Z,-1.059853435,120.8526535,3.735689303,MLv,5,55,44.04072571,"Sulawesi, Indonesia",BMKG
9534,bmg2023tczq,2023-09-30T00:23:40.811871Z,-0.03520893306,122.9578934,2.924073497,MLv,154,22,83.7512207,"Minahassa Peninsula, Sulawesi",BMKG
9535,bmg2023tcvh,2023-09-29T22:12:16.61415Z,0.602671504,120.3589935,3.459435137,M,10,46,102.4579048,"Minahassa Peninsula, Sulawesi",BMKG
9536,bmg2023tcts,2023-09-29T21:25:15.05144Z,0.6241179109,120.3254547,3.086071712,MLv,10,20,112.2036819,"Minahassa Peninsula, Sulawesi",BMKG
9537,bmg2023tcqw,2023-09-29T19:58:12.941115Z,-1.316253304,120.4700928,3.383128169,MLv,10,52,37.78741455,"Sulawesi, Indonesia",BMKG
9538,bmg2023tcnn,2023-09-29T18:16:45.995216Z,-0.8763823509,122.0569382,3.834406626,MLv,12,104,44.15359497,"Minahassa Peninsula, Sulawesi",BMKG
9539,bmg2023tcio,2023-09-29T15:46:49.489569Z,-0.03993283957,124.4940872,3.581592452,MLv,34,26,110.3089447,Southern Molucca Sea,BMKG
9540,bmg2023tbkw,2023-09-29T03:48:33.951961Z,-2.911729574,122.3017731,3.257329496,MLv,10,16,146.3138733,"Sulawesi, Indonesia",BMKG
9541,bmg2023tbag,2023-09-28T22:27:03.100209Z,1.086288333,124.0267563,3.289770562,MLv,16,21,159.7178497,"Minahassa Peninsula, Sulawesi",BMKG
9542,bmg2023szjt,2023-09-28T00:58:00.804463Z,0.07611326128,122.7128296,2.771405166,MLv,77,14,138.2364807,"Minahassa Peninsula, Sulawesi",BMKG
9543,bmg2023sytm,2023-09-27T16:45:34.39684Z,-3.633661985,119.3136444,2.094686771,MLv,10,14,182.3362732,"Sulawesi, Indonesia",BMKG
9544,bmg2023syrl,2023-09-27T15:43:40.463567Z,0.3243101239,121.8427811,2.139523445,MLv,187,17,90.16306305,"Minahassa Peninsula, Sulawesi",BMKG
9545,bmg2023sxum,2023-09-27T04:06:56.369677Z,2.149350643,123.1206894,4.182039889,MLv,10,30,176.999649,Celebes Sea,BMKG
9546,bmg2023sxbq,2023-09-26T18:36:01.987677Z,-2.335726261,121.2058182,2.8278546,MLv,5,51,43.12934113,"Sulawesi, Indonesia",BMKG
9547,bmg2023swse,2023-09-26T13:48:47.601362Z,-7.449373245,121.9204865,3.091655834,MLv,12,32,70.15912247,Flores Sea,BMKG
9548,bmg2023swra,2023-09-26T13:13:40.735472Z,-7.388484001,121.998848,3.379250374,MLv,22,46,70.57307816,Flores Sea,BMKG
9549,bmg2023swln,2023-09-26T10:26:56.586868Z,-0.02377039194,121.2014008,3.200471074,MLv,13,32,42.62359619,"Minahassa Peninsula, Sulawesi",BMKG
9550,bmg2023sweh,2023-09-26T06:48:24.55777Z,1.836047769,120.6643448,3.51259667,MLv,17,17,222.2770996,"Minahassa Peninsula, Sulawesi",BMKG
9551,bmg2023svls,2023-09-25T21:24:49.32488Z,-2.602747917,121.0222855,2.375094084,M,10,12,154.0899353,"Sulawesi, Indonesia",BMKG
9552,bmg2023svio,2023-09-25T19:50:03.151054Z,0.1718863398,122.3464966,2.17528468,M,143,20,81.58764648,"Minahassa Peninsula, Sulawesi",BMKG
9553,bmg2023svhj,2023-09-25T19:12:50.825268Z,1.876617789,121.1945267,3.118281914,M,37,19,221.4967499,"Minahassa Peninsula, Sulawesi",BMKG
9554,bmg2023svbx,2023-09-25T16:28:06.727474Z,-0.1569766104,119.7793427,2.334597738,MLv,4,22,94.96923828,"Minahassa Peninsula, Sulawesi",BMKG
9555,bmg2023suzs,2023-09-25T15:21:22.59391Z,-1.727536917,120.3561783,2.55906115,MLv,10,19,91.57963562,"Sulawesi, Indonesia",BMKG
9556,bmg2023suks,2023-09-25T07:46:46.785717Z,0.2453975379,122.1239243,2.782712673,MLv,172,20,57.32226562,"Minahassa Peninsula, Sulawesi",BMKG
9557,bmg2023sucn,2023-09-25T03:38:05.279213Z,1.308109641,122.017067,3.735208099,MLv,20,17,213.4052353,"Minahassa Peninsula, Sulawesi",BMKG
9558,bmg2023stxx,2023-09-25T01:18:43.026187Z,-2.357385635,120.994873,2.998734208,M,8,26,69.12501144,"Sulawesi, Indonesia",BMKG
9559,bmg2023stxl,2023-09-25T01:04:39.244074Z,-0.5969166756,121.8537903,3.509643427,MLv,10,32,64.88272858,"Minahassa Peninsula, Sulawesi",BMKG
9560,bmg2023stqv,2023-09-24T21:44:20.834531Z,-2.327237844,121.0169449,4.178643836,MLv,10,74,44.70654297,"Sulawesi, Indonesia",BMKG
9561,bmg2023stkm,2023-09-24T18:31:27.110809Z,-1.379834056,120.4557266,2.095493595,MLv,10,14,128.5767746,"Sulawesi, Indonesia",BMKG
9562,bmg2023stdj,2023-09-24T14:55:37.920876Z,-1.162893414,120.0077286,2.187530611,MLv,7,24,71.10537148,"Sulawesi, Indonesia",BMKG
9563,bmg2023stce,2023-09-24T14:19:21.027595Z,0.621671021,122.6995926,2.877622585,MLv,77,14,93.07616043,"Minahassa Peninsula, Sulawesi",BMKG
9564,bmg2023sshq,2023-09-24T03:56:44.661571Z,-7.429348946,121.9139709,3.504180675,MLv,11,32,69.91205597,Flores Sea,BMKG
9565,bmg2023sshc,2023-09-24T03:40:33.929603Z,-2.536284685,121.0695648,3.012155467,MLv,10,39,35.89820862,"Sulawesi, Indonesia",BMKG
9566,bmg2023srvh,2023-09-23T21:43:04.059879Z,-7.425338745,121.9348297,2.812387196,MLv,21,22,78.04130554,Flores Sea,BMKG
9567,bmg2023srri,2023-09-23T19:43:15.321868Z,-7.415124416,121.9657822,4.340857644,MLv,27,115,69.59545517,Flores Sea,BMKG
9568,bmg2023srmi,2023-09-23T17:11:40.964266Z,-0.08153656125,123.2566452,2.279849503,MLv,133,21,110.7861671,"Minahassa Peninsula, Sulawesi",BMKG
9569,bmg2023srlv,2023-09-23T16:55:42.280814Z,0.3088361919,121.7795868,2.775478169,MLv,202,29,92.32261276,"Minahassa Peninsula, Sulawesi",BMKG
9570,bmg2023srig,2023-09-23T15:07:38.774099Z,-7.431357861,121.9895935,3.48268604,MLv,24,38,70.02384949,Flores Sea,BMKG
9571,bmg2023srgm,2023-09-23T14:13:19.487955Z,-1.614049077,120.1994095,2.522998933,M,10,28,65.71690369,"Sulawesi, Indonesia",BMKG
9572,bmg2023srcx,2023-09-23T12:25:12.740047Z,-0.2193140239,123.2949142,2.761451457,M,69,16,76.74069595,"Minahassa Peninsula, Sulawesi",BMKG
9573,bmg2023srbv,2023-09-23T11:53:23.625916Z,-0.2736629844,124.1405792,3.765004921,M,65,29,60.25006104,Southern Molucca Sea,BMKG
9574,bmg2023sqyq,2023-09-23T10:15:57.775194Z,-4.380897999,119.6319275,2.314584459,MLv,10,23,148.9043884,"Sulawesi, Indonesia",BMKG
9575,bmg2023sqvt,2023-09-23T08:48:04.486975Z,0.3731015325,121.773941,2.821611216,MLv,100,19,67.46636963,"Minahassa Peninsula, Sulawesi",BMKG
9576,bmg2023spom,2023-09-22T16:00:30.062733Z,-3.30081439,119.4670029,1.755525691,MLv,11,8,157.0035858,"Sulawesi, Indonesia",BMKG
9577,bmg2023spnn,2023-09-22T15:31:07.413565Z,-1.297398686,120.4229813,3.670607585,MLv,10,47,58.47077179,"Sulawesi, Indonesia",BMKG
9578,bmg2023sotz,2023-09-22T05:38:35.152489Z,-0.2524884939,122.9301224,2.555914762,MLv,99,17,91.19885635,"Minahassa Peninsula, Sulawesi",BMKG
9579,bmg2023soir,2023-09-21T23:55:26.974746Z,-0.1041622013,123.1562576,3.072745812,MLv,123,23,101.8020592,"Minahassa Peninsula, Sulawesi",BMKG
9580,bmg2023sogr,2023-09-21T22:55:21.163516Z,-2.199665546,119.0432434,4.214200813,MLv,8,59,76.92596626,"Sulawesi, Indonesia",BMKG
9581,bmg2023sobg,2023-09-21T20:11:02.460835Z,-1.645795226,120.2284241,3.225714138,MLv,10,39,32.74772644,"Sulawesi, Indonesia",BMKG
9582,bmg2023soaa,2023-09-21T19:33:32.758054Z,1.714097977,120.5755692,2.696873804,MLv,26,17,173.7696838,"Minahassa Peninsula, Sulawesi",BMKG
9583,bmg2023snxs,2023-09-21T18:23:22.729352Z,-6.247848511,122.659996,4.728350192,MLv,10,60,88.17990875,Flores Sea,BMKG
9584,bmg2023snsj,2023-09-21T15:41:36.782334Z,0.4049089253,120.2375259,4.087349569,MLv,23,56,96.3323288,"Minahassa Peninsula, Sulawesi",BMKG
9585,bmg2023snay,2023-09-21T06:53:40.020642Z,-1.644061685,120.117363,2.801483325,MLv,10,35,72.21496582,"Sulawesi, Indonesia",BMKG
9586,bmg2023smwl,2023-09-21T04:36:58.183257Z,-1.188876987,120.1488342,3.127816013,MLv,10,45,40.19937134,"Sulawesi, Indonesia",BMKG
9587,bmg2023smve,2023-09-21T03:58:55.789954Z,0.2958130836,122.0675049,3.446607998,MLv,160,41,65.31296539,"Minahassa Peninsula, Sulawesi",BMKG
9588,bmg2023smfh,2023-09-20T19:57:26.451299Z,0.3221334815,121.8672714,3.049291406,MLv,144,23,52.90163422,"Minahassa Peninsula, Sulawesi",BMKG
9589,bmg2023slxk,2023-09-20T15:57:35.79268Z,0.3408819437,122.3455658,2.512459453,M,109,18,65.68424547,"Minahassa Peninsula, Sulawesi",BMKG
9590,bmg2023sliu,2023-09-20T08:35:14.007192Z,-0.6765642762,122.1401367,2.838378084,MLv,16,19,89.7297821,"Minahassa Peninsula, Sulawesi",BMKG
9591,bmg2023sklx,2023-09-19T21:01:03.32579Z,-2.077244282,120.9803543,2.670140766,MLv,10,38,56.41007996,"Sulawesi, Indonesia",BMKG
9592,bmg2023skbl,2023-09-19T15:44:33.058074Z,1.958654523,121.2220535,3.065102093,MLv,53,23,266.333992,"Minahassa Peninsula, Sulawesi",BMKG
9593,bmg2023sjxv,2023-09-19T13:54:50.125534Z,0.5290434361,122.3630371,2.148484762,MLv,70,15,70.19852325,"Minahassa Peninsula, Sulawesi",BMKG
9594,bmg2023sjxr,2023-09-19T13:50:13.963105Z,1.729553819,122.4780502,2.813758101,MLv,33,17,263.3569336,"Minahassa Peninsula, Sulawesi",BMKG
9595,bmg2023sjpo,2023-09-19T09:43:38.583588Z,-0.4868768752,123.6688538,3.441311315,M,11,18,88.44777679,"Minahassa Peninsula, Sulawesi",BMKG
9596,bmg2023siyi,2023-09-19T01:01:26.456555Z,-0.516880393,123.4462509,3.267194521,M,18,13,195.8075714,"Minahassa Peninsula, Sulawesi",BMKG
9597,bmg2023sium,2023-09-18T23:04:52.247166Z,-1.154393911,120.1519089,2.646299622,MLv,10,20,75.25884247,"Sulawesi, Indonesia",BMKG
9598,bmg2023sipk,2023-09-18T20:30:54.972677Z,-0.1302568465,119.7328873,2.512349016,MLv,10,15,100.5462589,"Minahassa Peninsula, Sulawesi",BMKG
9599,bmg2023sing,2023-09-18T19:24:51.26052Z,-0.06767169386,125.2336273,3.472415913,MLv,109,21,91.45740509,Southern Molucca Sea,BMKG
9600,bmg2023simi,2023-09-18T18:57:21.182812Z,-2.267368793,120.7870483,2.953043632,MLv,10,38,51.04493713,"Sulawesi, Indonesia",BMKG
9601,bmg2023shcm,2023-09-18T00:50:38.849307Z,-0.096284464,123.5608444,4.343329585,MLv,105,48,78.16172791,"Minahassa Peninsula, Sulawesi",BMKG
9602,bmg2023sgza,2023-09-17T23:06:35.557664Z,-0.2893574834,123.0092163,3.691848254,M,48,35,85.92002678,"Minahassa Peninsula, Sulawesi",BMKG
9603,bmg2023sgqo,2023-09-17T18:49:49.917633Z,0.3011295497,121.8512573,2.818208751,MLv,184,24,99.32372284,"Minahassa Peninsula, Sulawesi",BMKG
9604,bmg2023sgcm,2023-09-17T11:43:27.075468Z,-2.552302837,120.8871231,2.863894543,M,15,13,130.7476273,"Sulawesi, Indonesia",BMKG
9605,bmg2023sfuy,2023-09-17T07:54:50.504077Z,-1.119673014,120.1841888,3.846700673,MLv,10,34,40.34223175,"Sulawesi, Indonesia",BMKG
9606,bmg2023sfny,2023-09-17T04:22:34.375553Z,0.1262711436,119.9922104,2.686162109,MLv,24,17,104.8598175,"Minahassa Peninsula, Sulawesi",BMKG
9607,bmg2023sfna,2023-09-17T03:54:06.940096Z,0.5492165685,122.2949448,3.632609307,MLv,86,35,109.6719742,"Minahassa Peninsula, Sulawesi",BMKG
9608,bmg2023sfjs,2023-09-17T02:14:00.65053Z,1.087038398,121.7347717,3.638928044,MLv,18,34,175.5232086,"Minahassa Peninsula, Sulawesi",BMKG
9609,bmg2023seun,2023-09-16T18:33:50.905154Z,0.2634933293,122.1314545,2.839786466,MLv,180,26,57.89596558,"Minahassa Peninsula, Sulawesi",BMKG
9610,bmg2023seuc,2023-09-16T18:20:06.037912Z,-0.4167484343,123.8000412,4.053885194,MLv,10,47,79.79147339,"Minahassa Peninsula, Sulawesi",BMKG
9611,bmg2023sepr,2023-09-16T16:06:39.381054Z,-0.03979996592,123.0984955,2.803713022,MLv,129,26,108.0264435,"Minahassa Peninsula, Sulawesi",BMKG
9612,bmg2023sekt,2023-09-16T13:37:09.256591Z,-2.579452991,120.7870255,1.736231118,MLv,25,11,186.0746307,"Sulawesi, Indonesia",BMKG
9613,bmg2023sejr,2023-09-16T13:04:57.334604Z,0.2091782242,122.4961624,2.45146311,MLv,164,18,78.41571808,"Minahassa Peninsula, Sulawesi",BMKG
9614,bmg2023seeh,2023-09-16T10:21:10.131198Z,-2.601691008,120.763649,2.612211216,M,24,15,80.00691986,"Sulawesi, Indonesia",BMKG
9615,bmg2023sdqw,2023-09-16T03:34:22.186392Z,0.7961420417,122.1775055,3.03732777,MLv,49,21,108.6360664,"Minahassa Peninsula, Sulawesi",BMKG
9616,bmg2023sdks,2023-09-16T00:28:26.239925Z,-4.763127804,122.0115814,3.750215724,MLv,10,38,73.84796143,"Sulawesi, Indonesia",BMKG
9617,bmg2023sdgc,2023-09-15T22:07:46.375015Z,-1.339180112,120.3596268,2.772864265,MLv,10,40,45.8613739,"Sulawesi, Indonesia",BMKG
9618,bmg2023sdea,2023-09-15T21:05:30.05601Z,-0.1313784122,123.1907349,2.544169805,MLv,129,18,174.8516541,"Minahassa Peninsula, Sulawesi",BMKG
9619,bmg2023scwk,2023-09-15T17:14:10.642405Z,-4.533424854,119.7518387,1.942235337,MLv,10,22,143.6209412,"Sulawesi, Indonesia",BMKG
9620,bmg2023scrh,2023-09-15T14:38:46.824704Z,1.212251067,124.6059494,3.89559281,MLv,210,43,119.2648869,"Minahassa Peninsula, Sulawesi",BMKG
9621,bmg2023scqu,2023-09-15T14:24:06.725491Z,0.6853785515,120.1325378,2.968159887,MLv,10,28,125.3211784,"Minahassa Peninsula, Sulawesi",BMKG
9622,bmg2023scqd,2023-09-15T14:04:43.181265Z,-4.288352489,119.6125336,2.660271434,MLv,10,36,129.5513611,"Sulawesi, Indonesia",BMKG
9623,bmg2023sckk,2023-09-15T11:10:54.858325Z,-1.365566015,120.0496445,3.248467184,MLv,10,45,57.05969238,"Sulawesi, Indonesia",BMKG
9624,bmg2023sbup,2023-09-15T03:11:18.820581Z,-1.099134326,120.3870087,2.494876851,MLv,10,15,119.3001633,"Sulawesi, Indonesia",BMKG
9625,bmg2023rzjr,2023-09-13T19:23:14.053484Z,-2.249947548,120.0196228,2.550211471,MLv,10,29,79.35923767,"Sulawesi, Indonesia",BMKG
9626,bmg2023rzff,2023-09-13T17:09:05.561444Z,-1.873856425,120.1225052,4.457786062,MLv,10,69,23.54916382,"Sulawesi, Indonesia",BMKG
9627,bmg2023ryyj,2023-09-13T13:41:35.390712Z,-0.1359114796,122.8948898,2.932229992,MLv,27,19,80.42589569,"Minahassa Peninsula, Sulawesi",BMKG
9628,bmg2023rygw,2023-09-13T04:50:16.429528Z,-0.2242604941,123.0273209,3.814245703,MLv,74,36,91.66907883,"Minahassa Peninsula, Sulawesi",BMKG
9629,bmg2023rydr,2023-09-13T03:14:00.844599Z,0.04506131262,123.3416748,2.561574072,MLv,124,12,112.6144867,"Minahassa Peninsula, Sulawesi",BMKG
9630,bmg2023rxzn,2023-09-13T01:07:32.114102Z,-0.5370764732,122.3856049,3.234621201,MLv,14,15,100.5176086,"Minahassa Peninsula, Sulawesi",BMKG
9631,bmg2023rxjk,2023-09-12T16:59:39.443564Z,-0.1110497415,123.0093842,2.514925442,MLv,65,17,88.96793365,"Minahassa Peninsula, Sulawesi",BMKG
9632,bmg2023rvhg,2023-09-11T13:37:50.474715Z,0.1463514119,119.6271667,3.415731713,MLv,11,33,95.78575134,"Minahassa Peninsula, Sulawesi",BMKG
9633,bmg2023ruyn,2023-09-11T09:12:37.585082Z,-0.09422636032,122.4895935,2.286609008,MLv,102,12,232.0460434,"Minahassa Peninsula, Sulawesi",BMKG
9634,bmg2023ruul,2023-09-11T07:08:53.832508Z,-2.632285357,120.8026123,1.489911549,MLv,10,10,203.3944473,"Sulawesi, Indonesia",BMKG
9635,bmg2023ruqf,2023-09-11T05:00:47.823172Z,-1.845842719,120.4510422,2.960352523,MLv,10,19,76.74479675,"Sulawesi, Indonesia",BMKG
9636,bmg2023rujh,2023-09-11T01:31:52.771597Z,-0.1210791394,123.0266266,2.677595377,MLv,138,18,90.55024338,"Minahassa Peninsula, Sulawesi",BMKG
9637,bmg2023rubw,2023-09-10T21:46:47.685153Z,-6.797199249,125.0039368,4.643079675,MLv,18,43,145.3162594,Banda Sea,BMKG
9638,bmg2023rtwk,2023-09-10T19:00:19.09855Z,-0.1294466108,123.822197,3.364670429,MLv,100,27,83.83994293,"Minahassa Peninsula, Sulawesi",BMKG
9639,bmg2023rtvd,2023-09-10T18:21:47.752404Z,-2.545577288,120.7742615,2.808779032,MLv,10,28,103.9971161,"Sulawesi, Indonesia",BMKG
9640,bmg2023rtpr,2023-09-10T15:36:55.609657Z,-2.564141512,120.7702179,2.861564468,MLv,10,29,74.30380249,"Sulawesi, Indonesia",BMKG
9641,bmg2023rtok,2023-09-10T14:58:20.164497Z,0.6289027333,119.6141663,2.895666494,MLv,16,13,129.9494629,"Minahassa Peninsula, Sulawesi",BMKG
9642,bmg2023rtny,2023-09-10T14:43:48.618353Z,-0.09836585075,122.9964371,3.597234081,MLv,144,28,57.59014893,"Minahassa Peninsula, Sulawesi",BMKG
9643,bmg2023rtcx,2023-09-10T09:09:07.192926Z,-0.1703390032,124.1879807,2.974330603,MLv,19,18,109.187891,Southern Molucca Sea,BMKG
9644,bmg2023rsvt,2023-09-10T05:33:10.060968Z,-0.0749771148,123.26091,2.806755056,MLv,132,18,110.7602005,"Minahassa Peninsula, Sulawesi",BMKG
9645,bmg2023rsmm,2023-09-10T00:51:51.900419Z,-6.80978775,122.6453247,3.491046849,MLv,32,48,94.77939224,Flores Sea,BMKG
9646,bmg2023rshj,2023-09-09T22:16:07.030609Z,1.351215959,122.716568,2.80928763,MLv,11,15,223.0106735,"Minahassa Peninsula, Sulawesi",BMKG
9647,bmg2023rsfm,2023-09-09T21:20:01.387451Z,0.4104791582,122.0040741,2.784947798,MLv,102,27,69.57924271,"Minahassa Peninsula, Sulawesi",BMKG
9648,bmg2023rsde,2023-09-09T20:09:15.282475Z,-2.431009769,120.9349823,1.779088888,MLv,10,10,160.5370293,"Sulawesi, Indonesia",BMKG
9649,bmg2023rrzf,2023-09-09T18:09:34.419842Z,0.8831548691,125.5515366,2.945490352,MLv,13,25,115.2655029,Northern Molucca Sea,BMKG
9650,bmg2023rruy,2023-09-09T15:59:57.683318Z,-1.651247144,119.0038452,2.626664441,MLv,14,34,119.8869476,"Sulawesi, Indonesia",BMKG
9651,bmg2023rruw,2023-09-09T15:57:58.171312Z,-0.1826481372,119.8083954,1.905010344,MLv,11,12,149.2682781,"Minahassa Peninsula, Sulawesi",BMKG
9652,bmg2023rruj,2023-09-09T15:42:58.810326Z,1.180311203,125.6942444,2.788832772,MLv,38,13,129.4905396,Northern Molucca Sea,BMKG
9653,bmg2023rrsk,2023-09-09T14:43:24.638836Z,0.02122624964,119.7634125,5.979043008,Mw(mB),10,269,56.89762115,"Minahassa Peninsula, Sulawesi",BMKG
9654,bmg2023rrds,2023-09-09T07:18:16.586537Z,-0.0393798463,123.2275925,2.804150777,MLv,137,19,106.2684059,"Minahassa Peninsula, Sulawesi",BMKG
9655,bmg2023rqzr,2023-09-09T05:15:13.636718Z,-5.830011368,120.060936,2.81416303,M,10,23,160.1405182,"Sulawesi, Indonesia",BMKG
9656,bmg2023rqcw,2023-09-08T17:44:20.715926Z,-4.179793835,121.7224579,2.809955364,MLv,10,18,129.1551208,"Sulawesi, Indonesia",BMKG
9657,bmg2023rqce,2023-09-08T17:22:48.551039Z,-3.579571724,119.069046,2.761193495,M,10,32,219.1403408,"Sulawesi, Indonesia",BMKG
9658,bmg2023rqbv,2023-09-08T17:12:27.150935Z,-2.234523296,123.1122284,3.330032591,M,17,21,109.6352005,"Sulawesi, Indonesia",BMKG
9659,bmg2023rput,2023-09-08T13:38:10.533803Z,1.036574602,125.3661499,3.339533304,MLv,39,19,116.0141907,Northern Molucca Sea,BMKG
9660,bmg2023rppf,2023-09-08T10:50:21.864008Z,-0.3720183372,125.7461319,3.447057347,M,13,17,71.08315659,Southern Molucca Sea,BMKG
9661,bmg2023rpfl,2023-09-08T05:53:31.922721Z,0.5542140007,122.1492081,2.544729001,MLv,76,13,101.3592682,"Minahassa Peninsula, Sulawesi",BMKG
9662,bmg2023rpfj,2023-09-08T05:51:45.718291Z,-2.902398348,121.1405258,1.766887143,MLv,10,6,218.2224274,"Sulawesi, Indonesia",BMKG
9663,bmg2023rpfh,2023-09-08T05:49:11.998364Z,-0.3579511344,125.7382812,3.431515085,MLv,13,13,133.1504593,Southern Molucca Sea,BMKG
9664,bmg2023rpdi,2023-09-08T04:49:59.404932Z,-2.312786579,121.0519943,2.629591308,MLv,10,11,139.124218,"Sulawesi, Indonesia",BMKG
9665,bmg2023royf,2023-09-08T02:14:49.893262Z,-0.4646809995,121.8799973,2.983800385,MLv,19,19,100.6656036,"Minahassa Peninsula, Sulawesi",BMKG
9666,bmg2023rorv,2023-09-07T23:01:03.885113Z,1.482927442,124.2053833,3.921623961,MLv,255,16,140.0243797,"Minahassa Peninsula, Sulawesi",BMKG
9667,bmg2023rorb,2023-09-07T22:37:21.959543Z,0.1676769108,122.0351868,2.546698108,MLv,18,13,112.5549774,"Minahassa Peninsula, Sulawesi",BMKG
9668,bmg2023roen,2023-09-07T16:17:28.410805Z,0.2875563204,122.4736176,2.020523201,M,123,6,134.2733841,"Minahassa Peninsula, Sulawesi",BMKG
9669,bmg2023rnvc,2023-09-07T11:32:26.058829Z,1.751272202,124.7765121,3.710633638,MLv,216,37,120.327013,"Minahassa Peninsula, Sulawesi",BMKG
9670,bmg2023rnqv,2023-09-07T09:22:32.785395Z,-1.054127336,120.3540955,3.74676055,MLv,10,51,45.6882019,"Sulawesi, Indonesia",BMKG
9671,bmg2023rnqo,2023-09-07T09:14:46.000448Z,-2.489384174,121.3820419,3.788975967,MLv,10,65,34.87017822,"Sulawesi, Indonesia",BMKG
9672,bmg2023rnlr,2023-09-07T06:46:26.769684Z,1.58321178,125.3189163,4.147302283,MLv,96,42,100.1178799,Northern Molucca Sea,BMKG
9673,bmg2023rncy,2023-09-07T02:22:19.054554Z,0.6097061038,125.0770874,3.376998193,MLv,19,21,87.81391144,Northern Molucca Sea,BMKG
9674,bmg2023rmzn,2023-09-07T00:37:44.6521Z,-1.156536102,123.7300262,3.683787126,M,10,27,92.0655899,"Sulawesi, Indonesia",BMKG
9675,bmg2023rmsk,2023-09-06T21:02:06.62459Z,1.510069013,121.6062927,3.978073172,MLv,10,35,209.707489,"Minahassa Peninsula, Sulawesi",BMKG
9676,bmg2023rmmw,2023-09-06T18:14:09.538714Z,0.9828518033,121.1745834,3.549287973,MLv,31,35,161.7351761,"Minahassa Peninsula, Sulawesi",BMKG
9677,bmg2023rmgj,2023-09-06T14:57:03.055231Z,0.4315542281,121.554718,2.763243541,M,152,20,104.5438652,"Minahassa Peninsula, Sulawesi",BMKG
9678,bmg2023rmbn,2023-09-06T12:30:54.479309Z,-0.02160737477,120.313858,3.220238586,MLv,82,25,71.96131516,"Minahassa Peninsula, Sulawesi",BMKG
9679,bmg2023rlyy,2023-09-06T11:12:32.882548Z,-0.1559386998,122.8565292,2.323967962,MLv,113,11,99.16522217,"Minahassa Peninsula, Sulawesi",BMKG
9680,bmg2023rlxi,2023-09-06T10:23:00.121166Z,0.5267947316,121.5270615,2.399103938,M,14,10,149.7898331,"Minahassa Peninsula, Sulawesi",BMKG
9681,bmg2023rljo,2023-09-06T03:25:58.00948Z,-0.2834685743,123.0201721,2.413087135,MLv,26,12,114.9441528,"Minahassa Peninsula, Sulawesi",BMKG
9682,bmg2023rlhq,2023-09-06T02:28:11.971505Z,1.375400662,121.802475,4.243195689,MLv,10,23,218.1733017,"Minahassa Peninsula, Sulawesi",BMKG
9683,bmg2023rkvn,2023-09-05T20:19:59.731377Z,-1.306627989,120.4887238,2.215387192,MLv,5,11,91.58497238,"Sulawesi, Indonesia",BMKG
9684,bmg2023rkvi,2023-09-05T20:14:29.960578Z,0.4824069142,121.6473923,2.130909804,MLv,15,12,109.1777077,"Minahassa Peninsula, Sulawesi",BMKG
9685,bmg2023rkvb,2023-09-05T20:06:08.515863Z,1.720632315,122.9167557,2.021698424,M,26,8,244.7001343,"Minahassa Peninsula, Sulawesi",BMKG
9686,bmg2023rkuo,2023-09-05T19:50:58.492754Z,-1.391894579,120.4867859,2.356596405,MLv,11,6,201.1486435,"Sulawesi, Indonesia",BMKG
9687,bmg2023rkui,2023-09-05T19:44:19.156688Z,-2.544036627,121.8974152,2.992587045,M,5,26,76.68660736,"Sulawesi, Indonesia",BMKG
